Pokemon Id,Pokedex Number,Pokemon Name,Classification,Alternate Form Name,Original Pokemon ID,Legendary Type,Pokemon Height,Pokemon Weight,Primary Type,Secondary Type,Primary Ability,Primary Ability Description,Secondary Ability,Secondary Ability Description,Hidden Ability,Hidden Ability Description,Special Event Ability,Special Event Ability Description,Male Ratio,Female Ratio,Base Happiness,Game(s) of Origin,Region of Origin,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Health EV,Attack EV,Defense EV,Special Attack EV,Special Defense EV,Speed EV,Catch Rate,Experience Growth,Experience Growth Total,Experience Yield,Primary Egg Group,Secondary Egg Group,Egg Cycle Count,Pre-Evolution Pokemon Id,Evolution Details
1074,658,Greninja,Ninja Pokemon,NULL,NULL,NULL,15,400,Water,Dark,Torrent,Powers up Watertype moves when the Pokémons HP is low,NULL,NULL,Protean,Changes the Pokémons type to the type of the move its about to use,Battle Bond,Defeating an opposing Pokémon strengthens the Pokémons bond with its Trainer and it becomes AshGreninja Water Shuriken gets more powerful,875,125,70,X,Kalos,72,95,67,103,71,122,0,0,0,0,0,3,45,Medium Slow,1059860,239,Water 1,NULL,20,1073,Level 36
1075,659,Bunnelby,Digging Pokemon,NULL,NULL,NULL,04,50,Normal,NULL,Pickup,The Pokémon may pick up the item an opposing Pokémon used during a battle It may pick up items outside of battle too,Cheek Pouch,Restores HP as well when the Pokémon eats a Berry,Huge Power,Doubles the Pokémons Attack stat,NULL,NULL,50,50,70,X,Kalos,38,36,38,32,36,57,0,0,0,0,0,1,255,Medium Fast,1000000,47,Field,NULL,15,NULL,NULL
1076,66,Machop,Superpower Pokemon,NULL,NULL,NULL,08,195,Fighting,NULL,Guts,Its so gutsy that having a status condition boosts the Pokémons Attack stat,No Guard,The Pokémon employs noguard tactics to ensure incoming and outgoing attacks always land,Steadfast,The Pokémons determination boosts the Speed stat each time the Pokémon flinches,NULL,NULL,75,25,70,Red,Kanto,70,80,50,35,35,35,0,1,0,0,0,0,180,Medium Slow,1059860,61,HumanLike,NULL,20,NULL,NULL
1077,660,Diggersby,Digging Pokemon,NULL,NULL,NULL,10,424,Normal,Ground,Pickup,The Pokémon may pick up the item an opposing Pokémon used during a battle It may pick up items outside of battle too,Cheek Pouch,Restores HP as well when the Pokémon eats a Berry,Huge Power,Doubles the Pokémons Attack stat,NULL,NULL,50,50,70,X,Kalos,85,56,77,50,77,78,2,0,0,0,0,0,127,Medium Fast,1000000,148,Field,NULL,15,1075,Level 20
1078,661,Fletchling,Tiny Robin Pokemon,NULL,NULL,NULL,03,17,Normal,Flying,Big Pecks,Protects the Pokémon from Defenselowering effects,NULL,NULL,Gale Wings,Gives priority to Flyingtype moves when the Pokémons HP is full,NULL,NULL,50,50,70,X,Kalos,45,50,43,40,38,62,0,0,0,0,0,1,255,Medium Slow,1059860,56,Flying,NULL,15,NULL,NULL
1079,662,Fletchinder,Ember Pokemon,NULL,NULL,NULL,07,160,Fire,Flying,Flame Body,Contact with the Pokémon may burn the attacker,NULL,NULL,Gale Wings,Gives priority to Flyingtype moves when the Pokémons HP is full,NULL,NULL,50,50,70,X,Kalos,62,73,55,56,52,84,0,0,0,0,0,2,120,Medium Slow,1059860,134,Flying,NULL,15,1078,Level 17
1080,663,Talonflame,Scorching Pokemon,NULL,NULL,NULL,12,245,Fire,Flying,Flame Body,Contact with the Pokémon may burn the attacker,NULL,NULL,Gale Wings,Gives priority to Flyingtype moves when the Pokémons HP is full,NULL,NULL,50,50,70,X,Kalos,78,81,71,74,69,126,0,0,0,0,0,3,45,Medium Slow,1059860,175,Flying,NULL,15,1079,Level 35
1081,664,Scatterbug,Scatterdust Pokemon,NULL,NULL,NULL,03,25,Bug,NULL,Shield Dust,This Pokémons dust blocks the additional effects of attacks taken,Compound Eyes,The Pokémons compound eyes boost its accuracy,Friend Guard,Reduces damage done to allies,NULL,NULL,50,50,70,X,Kalos,38,35,40,27,25,35,0,0,1,0,0,0,255,Medium Fast,1000000,40,Bug,NULL,15,NULL,NULL
1082,665,Spewpa,Scatterdust Pokemon,NULL,NULL,NULL,03,84,Bug,NULL,Shed Skin,The Pokémon may heal its own status conditions by shedding its skin,NULL,NULL,Friend Guard,Reduces damage done to allies,NULL,NULL,50,50,70,X,Kalos,45,22,60,27,30,29,0,0,2,0,0,0,120,Medium Fast,1000000,75,Bug,NULL,15,1081,Level 9
1083,666,Vivillon,Scale Pokemon,NULL,NULL,NULL,12,170,Bug,Flying,Shield Dust,This Pokémons dust blocks the additional effects of attacks taken,Compound Eyes,The Pokémons compound eyes boost its accuracy,Friend Guard,Reduces damage done to allies,NULL,NULL,50,50,70,X,Kalos,80,52,50,90,50,89,1,0,0,1,0,1,45,Medium Fast,1000000,185,Bug,NULL,15,1082,Level 12
1084,667,Litleo,Lion Cub Pokemon,NULL,NULL,NULL,06,135,Fire,Normal,Rivalry,Becomes competitive and deals more damage to Pokémon of the same gender but deals less to Pokémon of the opposite gender,Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries,Moxie,The Pokémon shows moxie and that boosts the Attack stat after knocking out any Pokémon,NULL,NULL,125,875,70,X,Kalos,62,50,58,73,54,72,0,0,0,1,0,0,220,Medium Slow,1059860,74,Field,NULL,20,NULL,NULL
1085,668,Pyroar,Royal Pokemon,NULL,NULL,NULL,15,815,Fire,Normal,Rivalry,Becomes competitive and deals more damage to Pokémon of the same gender but deals less to Pokémon of the opposite gender,Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries,Moxie,The Pokémon shows moxie and that boosts the Attack stat after knocking out any Pokémon,NULL,NULL,125,875,70,X,Kalos,86,68,72,109,66,106,0,0,0,2,0,0,65,Medium Slow,1059860,177,Field,NULL,20,1084,Level 35
1086,669,Flabébé,Single Bloom Pokemon,NULL,NULL,NULL,01,01,Fairy,NULL,Flower Veil,Ally Grasstype Pokémon are protected from status conditions and the lowering of their stats,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item,NULL,NULL,0,100,70,X,Kalos,44,38,39,61,79,42,0,0,0,0,1,0,225,Medium Fast,1000000,61,Fairy,NULL,20,NULL,NULL
1087,67,Machoke,Superpower Pokemon,NULL,NULL,NULL,15,705,Fighting,NULL,Guts,Its so gutsy that having a status condition boosts the Pokémons Attack stat,No Guard,The Pokémon employs noguard tactics to ensure incoming and outgoing attacks always land,Steadfast,The Pokémons determination boosts the Speed stat each time the Pokémon flinches,NULL,NULL,75,25,70,Red,Kanto,80,100,70,50,60,45,0,2,0,0,0,0,90,Medium Slow,1059860,142,HumanLike,NULL,20,1076,Level 28
1088,670,Floette,Single Bloom Pokemon,NULL,NULL,NULL,02,09,Fairy,NULL,Flower Veil,Ally Grasstype Pokémon are protected from status conditions and the lowering of their stats,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item,NULL,NULL,0,100,70,X,Kalos,54,45,47,75,98,52,0,0,0,0,2,0,120,Medium Fast,1000000,130,Fairy,NULL,20,1086,Level 19
1089,671,Florges,Garden Pokemon,NULL,NULL,NULL,11,100,Fairy,NULL,Flower Veil,Ally Grasstype Pokémon are protected from status conditions and the lowering of their stats,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item,NULL,NULL,0,100,70,X,Kalos,78,65,68,112,154,75,0,0,0,0,3,0,45,Medium Fast,1000000,248,Fairy,NULL,20,1088,Shiny Stone
1090,672,Skiddo,Mount Pokemon,NULL,NULL,NULL,09,310,Grass,NULL,Sap Sipper,Boosts the Attack stat if hit by a Grasstype move instead of taking damage,NULL,NULL,Grass Pelt,Boosts the Pokémons Defense stat on Grassy Terrain,NULL,NULL,50,50,70,X,Kalos,66,65,48,62,57,52,1,0,0,0,0,0,200,Medium Fast,1000000,70,Field,NULL,20,NULL,NULL
1091,673,Gogoat,Mount Pokemon,NULL,NULL,NULL,17,910,Grass,NULL,Sap Sipper,Boosts the Attack stat if hit by a Grasstype move instead of taking damage,NULL,NULL,Grass Pelt,Boosts the Pokémons Defense stat on Grassy Terrain,NULL,NULL,50,50,70,X,Kalos,123,100,62,97,81,68,2,0,0,0,0,0,45,Medium Fast,1000000,186,Field,NULL,20,1090,Level 32
1092,674,Pancham,Playful Pokemon,NULL,NULL,NULL,06,80,Fighting,NULL,Iron Fist,Powers up punching moves,Mold Breaker,Moves can be used on the target regardless of its Abilities,Scrappy,The Pokémon can hit Ghosttype Pokémon with Normal and Fightingtype moves,NULL,NULL,50,50,70,X,Kalos,67,82,62,46,48,43,0,1,0,0,0,0,220,Medium Fast,1000000,70,Field,HumanLike,25,NULL,NULL
1093,675,Pangoro,Daunting Pokemon,NULL,NULL,NULL,21,1360,Fighting,Dark,Iron Fist,Powers up punching moves,Mold Breaker,Moves can be used on the target regardless of its Abilities,Scrappy,The Pokémon can hit Ghosttype Pokémon with Normal and Fightingtype moves,NULL,NULL,50,50,70,X,Kalos,95,124,78,69,71,58,0,2,0,0,0,0,65,Medium Fast,1000000,173,Field,HumanLike,25,1092,Level 32 With DarkType Pokemon In Party
1094,676,Furfrou,Poodle Pokemon,NULL,NULL,NULL,12,280,Normal,NULL,Fur Coat,Halves the damage from physical moves,NULL,NULL,NULL,NULL,NULL,NULL,50,50,70,X,Kalos,75,80,60,65,90,102,0,0,0,0,0,1,160,Medium Fast,1000000,165,Field,NULL,20,NULL,NULL
1095,677,Espurr,Restraint Pokemon,NULL,NULL,NULL,03,35,Psychic,NULL,Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémons accuracy,Infiltrator,Passes through the opposing Pokémons barrier substitute and the like and strikes,Own Tempo,This Pokémon has its own tempo and that prevents it from becoming confused,NULL,NULL,50,50,70,X,Kalos,62,48,54,63,60,68,0,0,0,0,0,1,190,Medium Fast,1000000,71,Field,NULL,20,NULL,NULL
1096,678,Meowstic,Constraint Pokemon,NULL,NULL,NULL,06,85,Psychic,NULL,Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémons accuracy,Infiltrator,Passes through the opposing Pokémons barrier substitute and the like and strikes,Prankster,Gives priority to a status move,NULL,NULL,100,0,70,X,Kalos,74,48,76,83,81,104,0,0,0,0,0,2,75,Medium Fast,1000000,163,Field,NULL,20,1095,Level 25
1097,68,Machamp,Superpower Pokemon,NULL,NULL,NULL,16,1300,Fighting,NULL,Guts,Its so gutsy that having a status condition boosts the Pokémons Attack stat,No Guard,The Pokémon employs noguard tactics to ensure incoming and outgoing attacks always land,Steadfast,The Pokémons determination boosts the Speed stat each time the Pokémon flinches,NULL,NULL,75,25,70,Red,Kanto,90,130,80,65,85,55,0,3,0,0,0,0,45,Medium Slow,1059860,227,HumanLike,NULL,20,1087,NULL
1098,681,Aegislash,Royal Sword Pokemon,NULL,NULL,NULL,17,530,Steel,Ghost,Stance Change,The Pokémon changes its form to Blade Forme when it uses an attack move and changes to Shield Forme when it uses Kings Shield,NULL,NULL,NULL,NULL,NULL,NULL,50,50,70,X,Kalos,60,50,140,50,140,60,0,0,2,0,1,0,45,Medium Fast,1000000,234,Mineral,NULL,20,26,Dusk Stone
1101,682,Spritzee,Perfume Pokemon,NULL,NULL,NULL,02,05,Fairy,NULL,Healer,Sometimes heals an allys status condition,NULL,NULL,Aroma Veil,Protects itself and its allies from attacks that limit their move choices,NULL,NULL,50,50,70,X,Kalos,78,52,60,63,65,23,1,0,0,0,0,0,200,Medium Fast,1000000,68,Fairy,NULL,20,NULL,NULL
1102,683,Aromatisse,Fragrance Pokemon,NULL,NULL,NULL,08,155,Fairy,NULL,Healer,Sometimes heals an allys status condition,NULL,NULL,Aroma Veil,Protects itself and its allies from attacks that limit their move choices,NULL,NULL,50,50,70,X,Kalos,101,72,72,99,89,29,2,0,0,0,0,0,140,Medium Fast,1000000,162,Fairy,NULL,20,1101,Sachet
1103,684,Swirlix,Cotton Candy Pokemon,NULL,NULL,NULL,04,35,Fairy,NULL,Sweet Veil,Prevents itself and ally Pokémon from falling asleep,NULL,NULL,Unburden,Boosts the Speed stat if the Pokémons held item is used or lost,NULL,NULL,50,50,70,X,Kalos,62,48,66,59,57,49,0,0,1,0,0,0,200,Medium Fast,1000000,68,Fairy,NULL,20,NULL,NULL
1104,685,Slurpuff,Meringue Pokemon,NULL,NULL,NULL,08,50,Fairy,NULL,Sweet Veil,Prevents itself and ally Pokémon from falling asleep,NULL,NULL,Unburden,Boosts the Speed stat if the Pokémons held item is used or lost,NULL,NULL,50,50,70,X,Kalos,82,80,86,85,75,72,0,0,2,0,0,0,140,Medium Fast,1000000,168,Fairy,NULL,20,1103,Whipped Dream
1105,686,Inkay,Revolving Pokemon,NULL,NULL,NULL,04,35,Dark,Psychic,Suction Cups,This Pokémon uses suction cups to stay in one spot to negate all moves and items that force switching out,Contrary,Makes stat changes have an opposite effect,Infiltrator,Passes through the opposing Pokémons barrier substitute and the like and strikes,NULL,NULL,50,50,70,X,Kalos,53,54,53,37,46,45,0,1,0,0,0,0,190,Medium Fast,1000000,58,Water 1,Water 2,20,NULL,NULL
1106,687,Malamar,Overturning Pokemon,NULL,NULL,NULL,15,470,Dark,Psychic,Suction Cups,This Pokémon uses suction cups to stay in one spot to negate all moves and items that force switching out,Contrary,Makes stat changes have an opposite effect,Infiltrator,Passes through the opposing Pokémons barrier substitute and the like and strikes,NULL,NULL,50,50,70,X,Kalos,86,92,88,68,75,73,0,2,0,0,0,0,80,Medium Fast,1000000,169,Water 1,Water 2,20,1105,Level 30 With System Or Controller UpsideDown
1107,688,Binacle,TwoHanded Pokemon,NULL,NULL,NULL,05,310,Rock,Water,Tough Claws,Powers up moves that make direct contact,Sniper,Powers up moves if they become critical hits when attacking,Pickpocket,Steals an item from an attacker that made direct contact,NULL,NULL,50,50,70,X,Kalos,42,52,67,39,56,50,0,1,0,0,0,0,120,Medium Fast,1000000,61,Water 3,NULL,20,NULL,NULL
1108,689,Barbaracle,Collective Pokemon,NULL,NULL,NULL,13,960,Rock,Water,Tough Claws,Powers up moves that make direct contact,Sniper,Powers up moves if they become critical hits when attacking,Pickpocket,Steals an item from an attacker that made direct contact,NULL,NULL,50,50,70,X,Kalos,72,105,115,54,86,68,0,2,0,0,0,0,45,Medium Fast,1000000,175,Water 3,NULL,20,1107,Level 39
1109,69,Bellsprout,Flower Pokemon,NULL,NULL,NULL,07,40,Grass,Poison,Chlorophyll,Boosts the Pokémons Speed stat in harsh sunlight,NULL,NULL,Gluttony,Makes the Pokémon eat a held Berry when its HP drops to half or less which is sooner than usual,NULL,NULL,50,50,70,Red,Kanto,50,75,35,70,30,40,0,1,0,0,0,0,255,Medium Slow,1059860,60,Grass,NULL,20,NULL,NULL
1110,690,Skrelp,Mock Kelp Pokemon,NULL,NULL,NULL,05,73,Poison,Water,Poison Point,Contact with the Pokémon may poison the attacker,Poison Touch,May poison a target when the Pokémon makes contact,Adaptability,Powers up moves of the same type as the Pokémon,NULL,NULL,50,50,70,X,Kalos,50,60,60,60,60,30,0,0,0,0,1,0,225,Medium Fast,1000000,64,Water 1,Dragon,20,NULL,NULL
1111,691,Dragalge,Mock Kelp Pokemon,NULL,NULL,NULL,18,815,Poison,Dragon,Poison Point,Contact with the Pokémon may poison the attacker,Poison Touch,May poison a target when the Pokémon makes contact,Adaptability,Powers up moves of the same type as the Pokémon,NULL,NULL,50,50,70,X,Kalos,65,75,90,97,123,44,0,0,0,0,2,0,55,Medium Fast,1000000,173,Water 1,Dragon,20,1110,Level 48
1112,692,Clauncher,Water Gun Pokemon,NULL,NULL,NULL,05,83,Water,NULL,Mega Launcher,Powers up aura and pulse moves,NULL,NULL,NULL,NULL,NULL,NULL,50,50,70,X,Kalos,50,53,62,58,63,44,0,0,0,1,0,0,225,Slow,1250000,66,Water 1,Water 3,15,NULL,NULL
1113,693,Clawitzer,Howitzer Pokemon,NULL,NULL,NULL,13,353,Water,NULL,Mega Launcher,Powers up aura and pulse moves,NULL,NULL,NULL,NULL,NULL,NULL,50,50,70,X,Kalos,71,73,88,120,89,59,0,0,0,2,0,0,55,Slow,1250000,100,Water 1,Water 3,15,1112,Level 37
1122,694,Helioptile,Generator Pokemon,NULL,NULL,NULL,05,60,Electric,Normal,Dry Skin,Restores HP in rain or when hit by Watertype moves Reduces HP in harsh sunlight and increases the damage received from Firetype moves,Sand Veil,Boosts the Pokémons evasiveness in a sandstorm,Solar Power,Boosts the Sp Atk stat in harsh sunlight but HP decreases every turn,NULL,NULL,50,50,70,X,Kalos,44,38,33,61,43,70,0,0,0,0,0,1,190,Medium Fast,1000000,58,Monster,Dragon,20,NULL,NULL
1123,695,Heliolisk,Generator Pokemon,NULL,NULL,NULL,10,210,Electric,Normal,Dry Skin,Restores HP in rain or when hit by Watertype moves Reduces HP in harsh sunlight and increases the damage received from Firetype moves,Sand Veil,Boosts the Pokémons evasiveness in a sandstorm,Solar Power,Boosts the Sp Atk stat in harsh sunlight but HP decreases every turn,NULL,NULL,50,50,70,X,Kalos,62,55,52,109,94,109,0,0,0,1,0,1,75,Medium Fast,1000000,168,Monster,Dragon,20,1122,Sun Stone
1124,696,Tyrunt,Royal Heir Pokemon,NULL,NULL,NULL,08,260,Rock,Dragon,Strong Jaw,The Pokémons strong jaw boosts the power of its biting moves,NULL,NULL,Sturdy,It cannot be knocked out with one hit Onehit KO moves cannot knock it out either,NULL,NULL,875,125,70,X,Kalos,58,89,77,45,45,48,0,1,0,0,0,0,45,Medium Fast,1000000,72,Monster,Dragon,30,NULL,NULL
1125,697,Tyrantrum,Despot Pokemon,NULL,NULL,NULL,25,2700,Rock,Dragon,Strong Jaw,The Pokémons strong jaw boosts the power of its biting moves,NULL,NULL,Rock Head,Protects the Pokémon from recoil damage,NULL,NULL,875,125,70,X,Kalos,82,121,119,69,59,71,0,2,0,0,0,0,45,Medium Fast,1000000,182,Monster,Dragon,30,1124,Level 39 During The Day
1126,698,Amaura,Tundra Pokemon,NULL,NULL,NULL,13,252,Rock,Ice,Refrigerate,Normaltype moves become Icetype moves The power of those moves is boosted a little,NULL,NULL,Snow Warning,The Pokémon summons a hailstorm when it enters a battle,NULL,NULL,875,125,70,X,Kalos,77,59,50,67,63,46,1,0,0,0,0,0,45,Medium Fast,1000000,72,Monster,NULL,30,NULL,NULL
1127,699,Aurorus,Tundra Pokemon,NULL,NULL,NULL,27,2250,Rock,Ice,Refrigerate,Normaltype moves become Icetype moves The power of those moves is boosted a little,NULL,NULL,Snow Warning,The Pokémon summons a hailstorm when it enters a battle,NULL,NULL,875,125,70,X,Kalos,123,77,72,99,92,58,2,0,0,0,0,0,45,Medium Fast,1000000,104,Monster,NULL,30,1126,Level 39 During The Night
1128,70,Weepinbell,Flycatcher Pokemon,NULL,NULL,NULL,10,64,Grass,Poison,Chlorophyll,Boosts the Pokémons Speed stat in harsh sunlight,NULL,NULL,Gluttony,Makes the Pokémon eat a held Berry when its HP drops to half or less which is sooner than usual,NULL,NULL,50,50,70,Red,Kanto,65,90,50,85,45,55,0,2,0,0,0,0,120,Medium Slow,1059860,137,Grass,NULL,20,1109,Level 21
1129,700,Sylveon,Interwining Pokemon,NULL,NULL,NULL,10,235,Fairy,NULL,Cute Charm,Contact with the Pokémon may cause infatuation,NULL,NULL,Pixilate,Normaltype moves become Fairytype moves The power of those moves is boosted a little,NULL,NULL,875,125,70,X,Kalos,95,65,65,110,130,60,0,0,0,0,2,0,45,Medium Fast,1000000,184,Field,NULL,35,228,Knowing A Fairy Move With 2 Levels Of Affection
1130,701,Hawlucha,Wrestling Pokemon,NULL,NULL,NULL,08,215,Fighting,Flying,Limber,Its limber body protects the Pokémon from paralysis,Unburden,Boosts the Speed stat if the Pokémons held item is used or lost,Mold Breaker,Moves can be used on the target regardless of its Abilities,NULL,NULL,50,50,70,X,Kalos,78,92,75,74,63,118,0,2,0,0,0,0,100,Medium Fast,1000000,175,Flying,HumanLike,20,NULL,NULL
1131,702,Dedenne,Antenna Pokemon,NULL,NULL,NULL,02,22,Electric,Fairy,Cheek Pouch,Restores HP as well when the Pokémon eats a Berry,Pickup,The Pokémon may pick up the item an opposing Pokémon used during a battle It may pick up items outside of battle too,Plus,Boosts the Sp Atk stat of the Pokémon if an ally with the Plus or Minus Ability is also in battle,NULL,NULL,50,50,70,X,Kalos,67,58,57,81,67,101,0,0,0,0,0,2,180,Medium Fast,1000000,151,Field,Fairy,20,NULL,NULL
1132,703,Carbink,Jewel Pokemon,NULL,NULL,NULL,03,57,Rock,Fairy,Clear Body,Prevents other Pokémons moves or Abilities from lowering the Pokémons stats,NULL,NULL,Sturdy,It cannot be knocked out with one hit Onehit KO moves cannot knock it out either,NULL,NULL,0,0,70,X,Kalos,50,50,150,50,150,50,0,0,1,0,1,0,60,Slow,1250000,100,Fairy,Mineral,25,NULL,NULL
1133,704,Goomy,Soft Tissue Pokemon,NULL,NULL,NULL,03,28,Dragon,NULL,Sap Sipper,Boosts the Attack stat if hit by a Grasstype move instead of taking damage,Hydration,Heals status conditions if its raining,Gooey,Contact with the Pokémon lowers the attackers Speed stat,NULL,NULL,50,50,35,X,Kalos,45,50,35,55,75,40,0,0,0,0,1,0,45,Slow,1250000,60,Dragon,NULL,40,NULL,NULL
1134,705,Sliggoo,Soft Tissue Pokemon,NULL,NULL,NULL,08,175,Dragon,NULL,Sap Sipper,Boosts the Attack stat if hit by a Grasstype move instead of taking damage,Hydration,Heals status conditions if its raining,Gooey,Contact with the Pokémon lowers the attackers Speed stat,NULL,NULL,50,50,35,X,Kalos,68,75,53,83,113,60,0,0,0,0,2,0,45,Slow,1250000,158,Dragon,NULL,40,1133,Level 40
1135,706,Goodra,Dragon Pokemon,NULL,NULL,NULL,20,1505,Dragon,NULL,Sap Sipper,Boosts the Attack stat if hit by a Grasstype move instead of taking damage,Hydration,Heals status conditions if its raining,Gooey,Contact with the Pokémon lowers the attackers Speed stat,NULL,NULL,50,50,35,X,Kalos,90,100,70,110,150,80,0,0,0,0,3,0,45,Slow,1250000,270,Dragon,NULL,40,1134,Level 50 When Raining Or Foggy Outside Battle
1136,707,Klefki,Key Ring Pokemon,NULL,NULL,NULL,02,30,Steel,Fairy,Prankster,Gives priority to a status move,NULL,NULL,Magician,The Pokémon steals the held item of a Pokémon it hits with a move,NULL,NULL,50,50,70,X,Kalos,57,80,91,80,87,75,0,0,1,0,0,0,75,Fast,800000,165,Mineral,NULL,20,NULL,NULL
1137,708,Phantump,Stump Pokemon,NULL,NULL,NULL,04,70,Ghost,Grass,Natural Cure,All status conditions heal when the Pokémon switches out,Frisk,When it enters a battle the Pokémon can check an opposing Pokémons held item,Harvest,May create another Berry after one is used,NULL,NULL,50,50,70,X,Kalos,43,70,48,50,60,38,0,1,0,0,0,0,120,Medium Fast,1000000,62,Grass,Amorphous,20,NULL,NULL
